,Company number:,NZBN:,Incorporation Date:,Company Status:,Entity type:,Constitution filed:,Ultimate holding company,Directors,Company record link:,company_id,address.Registered office address,address.Registered Office,address.Address for service,FRA Reporting Month:,Country of Origin:,address.Principal place of business in NZ,address.Address of person authorised to accept service in NZ,ACN Number:
825,8550746,9429051007379,08 Dec 2022,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8550746,8550746,,"23 Elsted Place, Goodwood Heights, Auckland, 2105
, New Zealand","23 Elsted Place, Goodwood Heights, Auckland, 2105
, New Zealand",,,,,
826,6821515,9429046747372,03 May 2018,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6821515,6821515,,"29g Paparoa Road, Cockle Bay, Auckland, 2014
, New Zealand","29g Paparoa Road, Cockle Bay, Auckland, 2014
, New Zealand",,,,,
827,1114405,9429037014445,13 Feb 2001,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco1114405,1114405,,"The Offices Of Peter Bould C A Ltd, Wellesley Centre, Level 7, 44-52 Wellesley Street, Auckland
, New Zealand","The Office Of Peter Bould C A Ltd, Wellesley Centre, Level 7, 44-52 Wellesley Street, Auckland
, New Zealand",,,,,
828,1666240,9429034647585,26 Jul 2005,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1666240,1666240,,"85 Halsey Drive, Lynfield, Auckland 1004
, New Zealand","85 Halsey Drive, Lynfield, Auckland 1004
, New Zealand",,,,,
829,634942,9429038667312,14 Jun 1994,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco634942,634942,,"Level 13,, Cml Centre, 155-159 Queen Street, Auckland
, New Zealand","Level 13, Dynasty Pacific House, 155 Queen Street, Auckland
, New Zealand",,,,,
830,1491060,9429035493426,05 Mar 2004,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1491060,1491060,,"C/-bay Accounting & Financial Services, 2 Orange Lane, Bethlehem, Tauranga, 3110
, New Zealand","C/-bay Accounting & Financial Services, 2 Orange Lane, Bethlehem, Tauranga, 3110
, New Zealand",,,,,
831,956348,9429037606756,04 May 1999,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco956348,956348,,"Ding & Associates, 165 St Johns Road, Meadowbank, Auckland
, New Zealand","Ding & Associates, 165 St Johns Road, Meadowbank, Auckland
, New Zealand",,,,,
832,1824042,9429034082416,20 Jun 2006,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1824042,1824042,,"Level 6, 57 Symonds Street, Grafton, Auckland 1010
, New Zealand","Level 6, 57 Symonds Street, Grafton, Auckland 1010
, New Zealand",,,,,
833,1279253,9429036107865,28 Feb 2003,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1279253,1279253,,"1130 Pukaki Street, Rotorua
, New Zealand","1130 Pukaki Street, Rotorua
, New Zealand",,,,,
834,2403273,9429031667371,11 Feb 2010,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2403273,2403273,,"6 Christopher Lane, Woodcocks, Warkworth, 0910
, New Zealand","6 Christopher Lane, Woodcocks, Warkworth, 0910
, New Zealand",,,,,
835,3896856,9429030612983,05 Jul 2012,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3896856,3896856,,"100 Sherborne Street, Saint Albans, Christchurch, 8014
, New Zealand","100 Sherborne Street, Saint Albans, Christchurch, 8014
, New Zealand",,,,,
836,7896999,9429047964488,27 Feb 2020,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7896999,7896999,,"TE KANUKA STATION, 157 Te Kanuka Road, Rd 9, Masterton, 5889
, New Zealand","TE KANUKA STATION, 157 Te Kanuka Road, Rd 9, Masterton, 5889
, New Zealand",,,,,
837,942887,9429037676759,08 Feb 1999,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco942887,942887,,"McDonald Vague, Level 10, 52 Swanson Street, Auckland, 1010
, New Zealand","McDonald Vague, Level 10, 52 Swanson Street, Auckland, 1010
, New Zealand",,,,,
838,591619,9429038836961,11 Aug 1993,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco591619,591619,,"16 Spring Street, Papatoetoe, Auckland
, New Zealand","16 Spring Street, Papatoetoe, Auckland
, New Zealand",,,,,
839,930019,9429037740641,04 Nov 1998,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco930019,930019,,"Dominion Law, Suite 2-3 D72 Building, 72 Dominion Road, Auckland
, New Zealand","Dominion Law, Suite 2-3, D72 Building, 72 Dominion Road, Auckland
, New Zealand",,,,,
840,954360,9429037613556,04 May 1999,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco954360,954360,,"Focus Chartered Accountants, Cnr Pyne & Mcalister Streets, Whakatane
, New Zealand","Focus Chartered Accountants, Cnr Pyne & Mcalister Streets, Whakatane
, New Zealand",,,,,
841,8390858,9429050646142,15 Jun 2022,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8390858,8390858,,"219 Onehunga Mall, Onehunga, Auckland, 1061
, New Zealand","219 Onehunga Mall, Onehunga, Auckland, 1061
, New Zealand",,,,,
842,589824,9429038842399,31 May 1993,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco589824,589824,,"51 Bahari Drive, Henderson
, New Zealand",,,,,,
843,1244692,9429036301614,07 Oct 2002,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1244692,1244692,,"9c-196 Hobson St, Auckland Central
, New Zealand","9c-196 Hobson St, Auckland Central
, New Zealand",,,,,
844,55744,9429040704609,29 Aug 1957,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco55744,55744,,"7th Floor, Southern Cross Building, 61 High Street, Auckland
, New Zealand","7th Floor, Southern Cross Building, 61 High Street, Auckland
, New Zealand",,,,,
845,2095429,9429032906011,15 Feb 2008,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2095429,2095429,,"M & H 2015 Limited, Unit 8d, 331 Rosedale Road, Albany, Auckland, 0632
, New Zealand","M & H 2015 Limited, Unit 8d, 331 Rosedale Road, Albany, Auckland, 0632
, New Zealand",,,,,
846,703240,9429038396229,08 Nov 1995,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco703240,703240,,"4/4 Niger St, Grey Lynn, Auckland
, New Zealand","4/4 Niger St, Grey Lynn, Auckland
, New Zealand",,,,,
847,1982801,9429033148465,07 Sep 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1982801,1982801,,"17a Bletsoe Ave Spreydon, Christchurch
, New Zealand","Shop 4, 158 High St, Christchurch
, New Zealand",,,,,
848,6333732,9429046232298,07 Jul 2017,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6333732,6333732,,"DELOITTE WELLINGTON 2, Level 16, 10 Brandon Street, Wellington, 6011
, New Zealand","DELOITTE WELLINGTON 2, Level 16, 10 Brandon Street, Wellington, 6011
, New Zealand",,,,,
849,1929377,9429033478593,05 Apr 2007,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1929377,1929377,,"Level 6, 57 Symonds Street, Grafton, Auckland, 1010
, New Zealand","Level 6, 57 Symonds Street, Grafton, Auckland, 1010
, New Zealand",,,,,
850,1130389,9429036943272,04 May 2001,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1130389,1130389,,"C/-mcdonald Vague, Level 5, 80 Greys Avenue, Auckland
, New Zealand","C/-mcdonald Vague, Level 5, 80 Greys Avenue, Auckland
, New Zealand",,,,,
851,6242968,9429045975493,23 Feb 2017,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6242968,6242968,,"BAKER TILLY STAPLES RODWAY AUCKLAND LIMITED, 9th Floor, 45 Queen Street, Auckland, 1010
, New Zealand","BAKER TILLY STAPLES RODWAY AUCKLAND LIMITED, 9th Floor, 45 Queen Street, Auckland, 1010
, New Zealand",,,,,
852,1136662,9429036910274,09 May 2001,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1136662,1136662,,"62 Melrose Road, Mt Roskill, Auckland
, New Zealand","62 Melrose Road, Mt Roskill, Auckland
, New Zealand",,,,,
853,1681691,9429034592526,19 Aug 2005,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1681691,1681691,,"3 Tumbridge Place, Howick, Auckland
, New Zealand","3 Tumbridge Place, Howick, Auckland
, New Zealand",,,,,
854,1231379,9429036377978,08 Aug 2002,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1231379,1231379,,"128 Rostrevor Street, Hamilton
, New Zealand","128 Rostrevor Street, Hamilton
, New Zealand",,,,,
855,5773796,9429041934012,20 Aug 2015,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco5773796,5773796,,"1/2 Yacht Place, Bucklands Beach, Auckland, 2012
, New Zealand","1/2 Yacht Place, Bucklands Beach, Auckland, 2012
, New Zealand",,,,,
856,8112718,9429048603393,02 Sep 2020,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8112718,8112718,,"Savannah Petero, 34 Galsworthy Place, Bucklands Beach, Auckland, 2014
, New Zealand","Savannah Petero, 34 Galsworthy Place, Bucklands Beach, Auckland, 2014
, New Zealand",,,,,
857,3825117,9429030667280,16 May 2012,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco3825117,3825117,,"10 Swainston Road, Saint Johns, Auckland, 1072
, New Zealand","10 Swainston Road, Saint Johns, Auckland, 1072
, New Zealand",,,,,
858,1208479,9429036508426,02 May 2002,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1208479,1208479,,"2/18 Seddon Street, Pukekohe
, New Zealand","2/18 Seddon Street, Pukekohe
, New Zealand",,,,,
859,1555280,9429035189220,14 Sep 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1555280,1555280,,"C/-rob Vernon, Six Bends Estate, State Highway One, Brynderwyn Hills
, New Zealand","C/-rob Vernon, Six Bends Estate, State Highway One, Brynderwyn Hills
, New Zealand",,,,,
860,4943500,9429041083963,05 Feb 2014,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco4943500,4943500,,"8a East Street, Claudelands, Hamilton, 3214
, New Zealand","8a East Street, Claudelands, Hamilton, 3214
, New Zealand",,,,,
861,3037529,9429031448482,09 Aug 2010,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco3037529,3037529,,"60a Blockhouse Bay Road, Avondale, Auckland, 1026
, New Zealand","GILLIGAN SHEPPARD CHARTERED ACCOUNTANTS, 60a Blockhouse Bay Road, Avondale, Auckland, 1026
, New Zealand",March,,,,
862,959281,9429037589059,05 May 1999,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco959281,959281,,"34 Laval Heights, Nelson
, New Zealand","34 Laval Heights, Nelson
, New Zealand",,,,,
863,6120450,9429043351008,07 Oct 2016,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco6120450,6120450,,"Baker Tilly Staples Rodway Auckland Ltd, 9th Floor, 45 Queen Street, Auckland, 1010
, New Zealand","Baker Tilly Staples Rodway Auckland Ltd, 9th Floor, 45 Queen Street, Auckland, 1010
, New Zealand",,,,,
864,1491516,9429035490715,02 Apr 2004,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1491516,1491516,,"24 Fenton Mill Road, Kawerau, 3127
, New Zealand","24 Fenton Mill Road, Kawerau, 3127
, New Zealand",,,,,
865,80370,9429040585024,23 Oct 1970,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco80370,80370,,"1a Ingram Road, Remuera, Auckland
, New Zealand","1a Ingram Road, Remuera, Auckland
, New Zealand",,,,,
866,2018229,9429033081465,12 Nov 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2018229,2018229,,"30 Warwick St, Western Springs, Auckland, 1022
, New Zealand","30 Warwick St, Western Springs, Auckland, 1022
, New Zealand",,,,,
867,2505815,9429031509558,01 Jun 2010,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2505815,2505815,,"1/82 Bucklands Road, Mangere, Auckland
, New Zealand","1/82 Bucklands Road, Mangere, Auckland
, New Zealand",,,,,
868,1696295,9429034539798,01 Nov 2005,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1696295,1696295,,"09 Kowhai Avenue, Upper Hutt, Wellington
, New Zealand","09 Kowhai Avenue, Upper Hutt, Wellington
, New Zealand",,,,,
869,1978876,9429033172866,31 Aug 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1978876,1978876,,"1460a Hinemoa Street, Rotorua
, New Zealand","1460a Hinemoa Street, Rotorua
, New Zealand",,,,,
870,2240849,9429032267518,07 May 2009,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2240849,2240849,,"7a The Crescent, Whangaparaoa, Auckland, 0930
, New Zealand","7a The Crescent, Whangaparaoa, Auckland, 0930
, New Zealand",,,,,
871,1243833,9429036306527,26 Sep 2002,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1243833,1243833,,"31 Waimumu Road, Massey, Auckland 1008
, New Zealand","31 Waimumu Road, Massey, Auckland 1008
, New Zealand",,,,,
872,2497528,9429031520775,31 May 2010,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2497528,2497528,,"16b Gladys Avenue, Glenfield, Auckland, 0629
, New Zealand","16b Gladys Avenue, Glenfield, Auckland, 0629
, New Zealand",,,,,
873,1618532,9429034846377,31 Mar 2005,Removed,NZ Limited Company,No,Not specified,Showing 2 of 4 directors,httpsapp.companiesoffice.govt.nzco1618532,1618532,,"352 Main Road, Tawa, Wellington
, New Zealand","352 Main Road, Tawa, Wellington
, New Zealand",,,,,
874,1272799,9429036147618,04 Feb 2003,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1272799,1272799,,"Level 2, Bdo House, 116 Harris Road, East Tamaki, Auckland
, New Zealand","Level 2, Bdo House, 116 Harris Road, East Tamaki, Auckland
, New Zealand",,,,,
875,1049011,9429037195663,20 Jul 2000,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1049011,1049011,,"Tony Peat, Peat Accounting Limited, Suite 3, 44 Silverdale Road, Silverdale North Shore City, 0932
, New Zealand","Tony Peat, Peat Accounting Limited, Suite 3, 44 Silverdale Road, Silverdale North Shore City, 0932
, New Zealand",,,,,
876,3209611,9429031291408,30 Nov 2010,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3209611,3209611,,"52a Merrin Street, Avonhead, Christchurch, 8042
, New Zealand","52a Merrin Street, Avonhead, Christchurch, 8042
, New Zealand",,,,,
877,1594014,9429034993392,18 Jan 2005,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1594014,1594014,,"58 Willis Road, Rd 10 Hamilton
, New Zealand","58 Willis Road, Rd 10 Hamilton
, New Zealand",,,,,
878,1967083,9429033240114,07 Aug 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1967083,1967083,,"25 Quail Drive, Albany, Auckland
, New Zealand","25 Quail Drive, Albany, Auckland
, New Zealand",,,,,
879,6152268,9429043411894,15 Nov 2016,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6152268,6152268,,"86 Nicholson Road, Khandallah, Wellington, 6035
, New Zealand","86 Nicholson Road, Khandallah, Wellington, 6035
, New Zealand",,,,,
880,1520499,9429035356721,07 Jul 2004,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1520499,1520499,,"3 Speedy Cresent, Glenfield
, New Zealand","3 Speedy Cresent, Glenfield
, New Zealand",,,,,
881,815329,9429038289330,01 Jul 1996,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco815329,815329,,"6 Bradford Street, Parnell, Auckland
, New Zealand","6 Bradford Street, Parnell, Auckland
, New Zealand",,,,,
882,5939047,9429042270560,01 Apr 2016,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco5939047,5939047,,"152 Cliff View Drive, Green Bay, Auckland, 0604
, New Zealand","152 Cliff View Drive, Green Bay, Auckland, 0604
, New Zealand",,,,,
883,1216700,9429036460083,11 Jun 2002,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1216700,1216700,,"2 Clark Street, Dunedin
, New Zealand","C/- Markhams Clarke Craw Limited, 2 Clark Street, Dunedin, 9016
, New Zealand",,,,,
884,35782,9429040802213,17 Aug 1979,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco35782,35782,,"Ronald Trotter House, Level 3 Fletcher Challenge Centre, 583 Great South Road, Penrose Auckland
, New Zealand",,,,,,
885,83443,9429040567150,25 Feb 1972,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco83443,83443,,"611 New North Rd, Auckland
, New Zealand",,,,,,
886,1694872,9429034543214,12 Sep 2005,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1694872,1694872,,"8 Melview Pl, New Lynn, Auckland
, New Zealand","8 Melview Pl, New Lynn, Auckland
, New Zealand",,,,,
887,1555121,9429035189206,09 Sep 2004,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1555121,1555121,,"16 Elisa Lane, Ranui, Auckland
, New Zealand","16 Elisa Lane, Ranui, Auckland
, New Zealand",,,,,
888,905971,9429037855772,01 May 1998,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco905971,905971,,"1a St Leonards Road, Mt Eden, Auckland
, New Zealand","1a St Leonards Road, Mt Eden, Auckland
, New Zealand",,,,,
889,8134661,9429048737456,21 Oct 2020,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8134661,8134661,,"19 Lochiel Place, Kamo, Whangarei, 0112
, New Zealand","19 Lochiel Place, Kamo, Whangarei, 0112
, New Zealand",,,,,
890,3198430,9429031305761,18 Nov 2010,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco3198430,3198430,,"75a Milton Road, Bluff Hill, Napier, 4110
, New Zealand","75a Milton Road, Bluff Hill, Napier, 4110
, New Zealand",,,,,
891,1564830,9429035138808,07 Oct 2004,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1564830,1564830,,"Nsa Limited, Level 5, 345 Queen Street, Auckland
, New Zealand","Nsa Limited, Level 5, 345 Queen Street, Auckland
, New Zealand",,,,,
892,1054550,9429037177584,25 Aug 2000,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1054550,1054550,,"Matthew Underwood Limited, Level 2, 24 Johnston Street, Wellington Central, Wellington, 6011
, New Zealand","Matthew Underwood Limited, Level 2, 24 Johnston Street, Wellington Central, Wellington, 6011
, New Zealand",,,,,
893,207629,9429039996565,07 Sep 1983,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco207629,207629,,"C/o Richard Lusk, Chartered Accountant, 602 Port Road, Whangamata
, New Zealand",,,,,,
