,Company number:,NZBN:,Incorporation Date:,Company Status:,Entity type:,Constitution filed:,Ultimate holding company,Directors,Company record link:,company_id,address.Registered office address,address.Registered Office,address.Address for service,FRA Reporting Month:,Receiver:,Organisation:,Phone:,Email:,Appointed:,Brief description of propertyin receivership:,Reports,ACN Number:,Country of Origin:,address.Principal place of business in NZ,address.Address of person authorised to accept service in NZ
861,984199,9429037458089,09 Nov 1999,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco984199,984199,,"57 Lynwood Rd, New Lynn, Auckland
, New Zealand","57 Lynwood Rd, New Lynn, Auckland
, New Zealand",,,,,,,,,,,,
862,713041,9429038371028,08 Feb 1996,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco713041,713041,,"279 Cashel Street, Christchurch
, New Zealand","39 Pinewood Close, R.d. 2 Kaiapoi
, New Zealand",,,,,,,,,,,,
863,209708,9429039987631,21 Dec 1983,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco209708,209708,,"K F Newman, Bedford Crescent, Matamata
, New Zealand",,,,,,,,,,,,,
864,3749,9429040967592,06 Dec 1938,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco3749,3749,,"High Street, Solway, Box 103, Masterton
, New Zealand",,,,,,,,,,,,,
865,1668876,9429034638439,21 Jul 2005,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1668876,1668876,,"32 Ribbonwood Crescent, Manukau
, New Zealand","32 Ribbonwood Crescent, Manukau
, New Zealand",,,,,,,,,,,,
866,865453,9429038046827,07 Jul 1997,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco865453,865453,,"77 Eastcoast Road, Milford, Auckland
, New Zealand","77 Eastcoast Road, Milford, Auckland
, New Zealand",,,,,,,,,,,,
867,1805918,9429034164297,19 Apr 2006,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1805918,1805918,,"15b Marua Road, Ellerslie, Auckland, 1051
, New Zealand","15b Marua Road, Ellerslie, Auckland, 1051
, New Zealand",,,,,,,,,,,,
868,803947,9429038348150,10 Apr 1996,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco803947,803947,,"Suite 3 3rd Floor, Grafton Business Plaza, 6-8 Nugent Street, Auckland
, New Zealand","Suite 3 3rd Floor, Grafton Business Plaza, 6-8 Nugent Street, Auckland
, New Zealand",,,,,,,,,,,,
869,6692773,9429046584052,05 Feb 2018,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6692773,6692773,,"MANJOT SINGH, 12 Tonar Street, Northcote, Auckland, 0627
, New Zealand","MANJOT SINGH, 12 Tonar Street, Northcote, Auckland, 0627
, New Zealand",,,,,,,,,,,,
870,104684,9429040402345,18 Dec 1978,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco104684,104684,,"24 Veronica Street, New Lynn, Auckland 7
, New Zealand","24 Veronica Street, New Lynn, Auckland 7
, New Zealand",,,,,,,,,,,,
871,665124,9429038530425,23 Feb 1995,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco665124,665124,,"16a O'neills Ave, Takapuna, Auckland
, New Zealand","16a O'neills Ave, Takapuna, Auckland
, New Zealand",,,,,,,,,,,,
872,2226905,9429032314106,02 Apr 2009,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2226905,2226905,,"Ground Floor Ipayroll House, 93 Boulcott Street, Wellington, 6044
, New Zealand","Ground Floor Ipayroll House, 93 Boulcott Street, Wellington, 6044
, New Zealand",,,,,,,,,,,,
873,1651747,9429034693032,22 Jun 2005,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1651747,1651747,,"William Buck (NZ) Limited, Level 4, 21 Queen Street, Auckland, 1010
, New Zealand","William Buck (NZ) Limited, Level 4, 21 Queen Street, Auckland, 1010
, New Zealand",,,,,,,,,,,,
874,6951655,9429046932570,31 Jul 2018,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6951655,6951655,,"42c Devon Street, Sydenham, Christchurch, 8023
, New Zealand","42c Devon Street, Sydenham, Christchurch, 8023
, New Zealand",,,,,,,,,,,,
875,2055358,9429033036366,10 Dec 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2055358,2055358,,"1270a Ranolf Street, Rotorua
, New Zealand","1270a Ranolf Street, Rotorua
, New Zealand",,,,,,,,,,,,
876,2217385,9429032358872,09 Mar 2009,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2217385,2217385,,"1 / 30 Princes Street, Otahuhu, Auckland
, New Zealand","1 / 30 Princes Street, Otahuhu, Auckland
, New Zealand",,,,,,,,,,,,
877,1204853,9429036528882,18 Apr 2002,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1204853,1204853,,"Tas, 4011 Great North Road, Kelston, Auckland
, New Zealand","Tas, 4011 Great North Road, Kelston, Auckland
, New Zealand",,,,,,,,,,,,
878,3697741,9429030834743,23 Jan 2012,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco3697741,3697741,,"44 Sala Street, Whakarewarewa, Rotorua, 3010
, New Zealand","44 Sala Street, Whakarewarewa, Rotorua, 3010
, New Zealand",,,,,,,,,,,,
879,19113,9429040901879,31 Aug 1966,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco19113,19113,,"89 Courtenay Plce, Wellington
, New Zealand",,,,,,,,,,,,,
880,40499,9429040759418,22 Jun 1983,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco40499,40499,,"Marewa House, Kennedy Road
, New Zealand","Oldershaw & Co Limited, Chartered Accountants, Marewa House Kennedy Road, Napier
, New Zealand",,,,,,,,,,,,
881,1894821,9429033693897,12 Dec 2006,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1894821,1894821,,"C/- W K Grieve, 15 Andromeda Crescent, East Tamaki, Auckland, 2013
, New Zealand","C/- W K Grieve, 15 Andromeda Crescent, East Tamaki, Auckland, 2013
, New Zealand",,,,,,,,,,,,
882,167310,9429040193564,11 May 1961,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco167310,167310,,"1 Victoria Road, Stepneyville, Nelson, 7010
, New Zealand","1 Victoria Road, Stepneyville, Nelson, 7010
, New Zealand",,,,,,,,,,,,
883,3807717,9429030680302,11 May 2012,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3807717,3807717,,"MACKAY BAILEY LIMITED, 109 Blenheim Road, Riccarton, Christchurch, 8041
, New Zealand","MACKAY BAILEY LIMITED, 109 Blenheim Road, Riccarton, Christchurch, 8041
, New Zealand",March,,,,,,,,,,,
884,140317,9429040347790,28 Apr 1980,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco140317,140317,,"215 Tancred St, Ashburton
, New Zealand",,,,,,,,,,,,,
885,7777316,9429047734395,10 Oct 2019,Removed,NZ Limited Company,No,No,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco7777316,7777316,,"6 Hazeldean Road, Addington, Christchurch, 8024
, New Zealand","6 Hazeldean Road, Addington, Christchurch, 8024
, New Zealand",,,,,,,,,,,,
886,6276316,9429046106070,02 May 2017,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco6276316,6276316,,"KENDONS SCOTT MACDONALD LIMITED, 119 Blenheim Road, Riccarton, Christchurch, 8041
, New Zealand","KENDONS SCOTT MACDONALD LIMITED, 119 Blenheim Road, Riccarton, Christchurch, 8041
, New Zealand",,,,,,,,,,,,
887,930565,9429037736972,15 Oct 1998,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco930565,930565,,"1278b High Street, Taita, Lower Hutt
, New Zealand","1278b High Street, Taita, Lower Hutt
, New Zealand",,,,,,,,,,,,
888,1491566,9429035490708,18 Mar 2004,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1491566,1491566,,"954 Matapouri Road, Matapouri
, New Zealand","954 Matapouri Road, Matapouri
, New Zealand",,,,,,,,,,,,
889,1928733,9429033483528,02 Apr 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1928733,1928733,,"Tim England & Co First Floor Rices Mall, 65 Picton St Howick Auckland
, New Zealand","Tim England& Co First Floor Rices Mall, 65 Picton St Howick Auckland
, New Zealand",,,,,,,,,,,,
890,6207577,9429045904066,11 Jan 2017,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6207577,6207577,,"MD KALIM UDDIN, 610d Williams Street, Mahora, Hastings, 4120
, New Zealand","MD KALIM UDDIN, 610d Williams Street, Mahora, Hastings, 4120
, New Zealand",,,,,,,,,,,,
891,903184,9429037869458,08 May 1998,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco903184,903184,,"Duns Limited, Level 16 / Price Waterhouse Centre, 119 Armagh Street, Christchurch
, New Zealand","Duns Limited, Level 16 / Price Waterhouse Centre, 119 Armagh Street, Christchurch
, New Zealand",,,,,,,,,,,,
892,2262128,9429032199765,17 Jun 2009,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco2262128,2262128,,"32 Hunter Street, Hamilton
, New Zealand","32 Hunter Street, Hamilton
, New Zealand",,,,,,,,,,,,
893,947565,9429037650483,05 Mar 1999,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco947565,947565,,"J B Lloyd Chartered Accountants Ltd, 7 Totara Street, Mount Maunganui
, New Zealand","J B Lloyd Chartered Accountants Ltd, 7 Totara Street, Mount Maunganui
, New Zealand",,,,,,,,,,,,
894,1214307,9429036473779,11 Jun 2002,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1214307,1214307,,"277c Mt. Wellington Highway, Mt. Wellington, Auckland
, New Zealand","277c Mt. Wellington Highway, Mt. Wellington, Auckland
, New Zealand",,,,,,,,,,,,
895,7464956,9429047464452,21 May 2019,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7464956,7464956,,"12 Taupiko Place, Green Bay, Auckland, 0604
, New Zealand","12 Taupiko Place, Green Bay, Auckland, 0604
, New Zealand",,,,,,,,,,,,
896,8047176,9429048425742,07 Jul 2020,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8047176,8047176,,"226 Torkar Road, Clarks Beach, Clarks Beach, 2122
, New Zealand","26b, John Street, Pukekohe, 2120
, New Zealand",,,,,,,,,,,,
897,2351574,9429031808941,23 Oct 2009,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2351574,2351574,,"18 Portobello Way, Hamilton
, New Zealand","18 Portobello Way, Hamilton
, New Zealand",,,,,,,,,,,,
898,870878,9429038021763,20 Aug 1997,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco870878,870878,,"C/-macnicol & Co Ltd, Packers Building, Queen Street, Warkworth
, New Zealand","1256 Sandspit Road, Snells Beach Rd 2, Warkworth
, New Zealand",,,,,,,,,,,,
899,2456348,9429031576895,14 Apr 2010,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2456348,2456348,,"9 Velma Road, Hillcrest, North Shore 0627
, New Zealand","9 Velma Road, Hillcrest, North Shore 0627
, New Zealand",,,,,,,,,,,,
900,4294859,9429030344693,18 Feb 2013,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco4294859,4294859,,"5/1 Smales Road, East Tamaki, Auckland, 2013
, New Zealand","5/1 Smales Road, East Tamaki, Auckland, 2013
, New Zealand",,,,,,,,,,,,
901,577755,9429038882654,15 Apr 1993,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco577755,577755,,"Staples Rodway Hb Limited, 205 Hastings Street South, Hastings
, New Zealand","Linda Mullany, 73 Kingsley Drive, Flaxmere, Hastings, 4120
, New Zealand",,,,,,,,,,,,
902,1900415,9429033661124,22 Jan 2007,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1900415,1900415,,"C/-nobilo & Co. Ltd, 5/36 William Pickering Drive, Albany
, New Zealand","Nobilo & Co. Ltd, 5/36 William Pickering Drive, Albany
, New Zealand",,,,,,,,,,,,
903,8263977,9429050092451,22 Nov 2021,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8263977,8263977,,"Jonathan Sayo, 14 Sequoia Place, Pukete, Hamilton, 3200
, New Zealand","Jonathan Sayo, 14 Sequoia Place, Pukete, Hamilton, 3200
, New Zealand",,,,,,,,,,,,
904,6897253,9429046852977,19 Jun 2018,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco6897253,6897253,,"Suite 1511 Scene One Apartments, 2 Beach Road, Auckland Central, Auckland, 1010
, New Zealand","Suite 1511 Scene One Apartments, 2 Beach Road, Auckland Central, Auckland, 1010
, New Zealand",,,,,,,,,,,,
905,8275242,9429050153831,05 Jan 2022,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8275242,8275242,,"LATHAN & ASSOCIATES LIMITED, 1/124 Devonport Road, Tauranga, 3110
, New Zealand","LATHAN & ASSOCIATES LIMITED, 1/124 Devonport Road, Tauranga, 3110
, New Zealand",,,,,,,,,,,,
906,1846125,9429033970707,15 Aug 2006,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1846125,1846125,,"65 Red Beach Road, Red Beach
, New Zealand","65 Red Beach Road, Red Beach
, New Zealand",,,,,,,,,,,,
907,1901040,9429033658742,18 Jan 2007,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1901040,1901040,,"Terry J Carter & Associates Limited, 21 Garland Road, Greenlane, Auckland
, New Zealand","Terry J Carter & Associates Limited, 21 Garland Road, Greenlane, Auckland
, New Zealand",,,,,,,,,,,,
908,1109751,9429037038830,22 Dec 2000,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1109751,1109751,,"G J Pauley Limited, 47 Queen Street, Blenheim, 7201
, New Zealand","G J Pauley Limited, 47 Queen Street, Blenheim, 7201
, New Zealand",,,,,,,,,,,,
909,1386024,9429035796701,04 Sep 2003,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1386024,1386024,,"C/-accountants On London Limited, 3 London Street, Hamilton 3204
, New Zealand","C/-accountants On London Limited, 3 London Street, Hamilton 3204
, New Zealand",,,,,,,,,,,,
910,56312,9429040701455,19 Dec 1957,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco56312,56312,,"218 Garnet Road, Westmere, Auckland 2
, New Zealand","218 Garnet Road, Westmere, Auckland 2
, New Zealand",,,,,,,,,,,,
911,3077045,9429031406260,26 Aug 2010,Removed,NZ Limited Company,No,No,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco3077045,3077045,,"Level 7, Bnz Tower, 14 Hartham Place North, Porirua, 5240
, New Zealand","Level 7, Bnz Tower, 14 Hartham Place North, Porirua, 5240
, New Zealand",,,,,,,,,,,,
912,2100556,9429032881172,04 Apr 2008,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco2100556,2100556,,"Apartment 12, 15 Clearwater Cove, West Harbour, Auckland
, New Zealand","Apartment 12, 15 Clearwater Cove, West Harbour, Auckland
, New Zealand",,,,,,,,,,,,
913,287206,9429039794482,22 Oct 1985,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco287206,287206,,"160 Whakamarama Road, Rd6, Tauranga
, New Zealand","160 Whakamarama Road, R D 6, Tauranga
, New Zealand",,,,,,,,,,,,
914,1033318,9429037271251,28 Apr 2000,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1033318,1033318,,"Horwath Carr & Stanton Limited, Chartered Accountants, 119 Queen Street East, Hastings
, New Zealand","Horwath Carr & Stanton Limited, Chartered Accountants, 119 Queen Street East, Hastings
, New Zealand",,,,,,,,,,,,
915,1548649,9429035217664,08 Sep 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1548649,1548649,,"A R Short & Co, Chartered Accountants, Level 8 Fmg Building, 55 The Square, Palmerston North
, New Zealand","A R Short & Co, Chartered Accountants, Level 8 Fmg Building, 55 The Square, Palmerston North
, New Zealand",,,,,,,,,,,,
916,4728899,9429030012028,23 Oct 2013,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco4728899,4728899,,"PETER DAVIDSON & ASSOCIATES, 25a Horotane Valley Road, Heathcote Valley, Christchurch, 8022
, New Zealand","PETER DAVIDSON & ASSOCIATES, 25a Horotane Valley Road, Heathcote Valley, Christchurch, 8022
, New Zealand",,,,,,,,,,,,
917,8519309,9429050956739,11 Nov 2022,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco8519309,8519309,,"Trish Watson, 436 Pukehina Parade, Pukehina, 3189
, New Zealand","Trish Watson, 436 Pukehina Parade, Pukehina, 3189
, New Zealand",,,,,,,,,,,,
918,160538,9429040237367,01 Apr 1958,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco160538,160538,,"Bdo Hawkes Bay Limited, 86 Station Street, Napier 4110
, New Zealand","Bdo Hawkes Bay Limited, 86 Station Street, Napier 4110
, New Zealand",,,,,,,,,,,,
919,195074,9429040071435,11 Mar 1975,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco195074,195074,,"51 Arawa Street,, Matamata.
, New Zealand",,,,,,,,,,,,,
920,1160844,9429036778577,10 Sep 2001,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1160844,1160844,,"381 Montreal Street, Christchurch
, New Zealand","381 Montreal Street, Christchurch
, New Zealand",,,,,,,,,,,,
921,8490836,9429050884209,17 Oct 2022,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8490836,8490836,,"422 Massey Street, Akina, Hastings, 4122
, New Zealand","422 Massey Street, Akina, Hastings, 4122
, New Zealand",,,,,,,,,,,,
922,3077305,9429031405959,26 Aug 2010,Removed,NZ Limited Company,No,No,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco3077305,3077305,,"Level 7, Bnz Tower, 14 Hartham Place North, Porirua, 5240
, New Zealand","Level 7, Bnz Tower, 14 Hartham Place North, Porirua, 5240
, New Zealand",,,,,,,,,,,,
923,3954938,9429030552593,15 Aug 2012,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3954938,3954938,,"3 Nicholas St, Portobello, Dunedin, 9014
, New Zealand","3 Nicholas St, Portobello, Dunedin, 9014
, New Zealand",,,,,,,,,,,,
924,1509892,9429035414322,29 Apr 2004,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1509892,1509892,,"73a Vogel Street, Cambridge
, New Zealand","73a Vogel Street, Cambridge
, New Zealand",,,,,,,,,,,,
925,655446,9429038576553,11 Nov 1994,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco655446,655446,,"Vanburwray, 7 Liardet Street, New Plymouth
, New Zealand","C/- Ormond Green, 463 Devon Street East, New Plymouth
, New Zealand",,,,,,,,,,,,
926,8914629,9429051605124,03 Nov 2023,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8914629,8914629,,"N K Smith, 28 Standen Street, Karori, Wellington, 6012
, New Zealand","N K Smith, 28 Standen Street, Karori, Wellington, 6012
, New Zealand",,,,,,,,,,,,
927,3881798,9429030633384,08 Jun 2012,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3881798,3881798,,"Love to Grow, 9 Hollies Crescent, Johnsonville, Wellington, 6037
, New Zealand","Love to Grow, 9 Hollies Crescent, Johnsonville, Wellington, 6037
, New Zealand",,,,,,,,,,,,
928,1558947,9429035168669,21 Sep 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1558947,1558947,,"Matthew Five Accounting Ltd, 73 Boundary Road, Hamilton
, New Zealand","Matthew Five Accounting Ltd, 73 Boundary Road, Hamilton
, New Zealand",,,,,,,,,,,,
