,Company number:,NZBN:,Incorporation Date:,Company Status:,Entity type:,Constitution filed:,Ultimate holding company,Directors,Company record link:,company_id,address.Registered office address,address.Registered Office,address.Address for service,FRA Reporting Month:,Country of Origin:,address.Principal place of business in NZ,address.Address of person authorised to accept service in NZ,Receiver:,Organisation:,Phone:,Email:,Appointed:,Brief description of propertyin receivership:,Reports,address.Type of entity,Status:,Reports:,ACN Number:
876,69168,9429040648019,26 Aug 1965,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco69168,69168,,"C/- Campbell Tyson Cooper White Ltd, 17 Hall Street, Pukekohe, 2120
, New Zealand","C/- Campbell Tyson Cooper White Ltd, 17 Hall Street, Pukekohe, 2120
, New Zealand",,,,,,,,,,,,,,,
877,1292621,9429036030132,14 Apr 2003,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1292621,1292621,,"Level 10, 52 Swanson Street, Auckland, 1010
, New Zealand","Level 10, 52 Swanson Street, Auckland, 1010
, New Zealand",,,,,,,,,,,,,,,
878,1208144,9429036510863,02 May 2002,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1208144,1208144,,"152 Kimpton Road,, Papatoetoe, Auckland
, New Zealand","152 Kimpton Road,, Papatoetoe, Auckland
, New Zealand",,,,,,,,,,,,,,,
879,1736138,9429034410172,29 Nov 2005,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1736138,1736138,,"C/o Urlich Bowker Limited, 21 Broderick Road Johnsonville, Wellington, 6037
, New Zealand","C/o Urlich Bowker Limited, 21 Broderick Road Johnsonville, Wellington, 6037
, New Zealand",,,,,,,,,,,,,,,
880,6675953,9429046579683,02 Feb 2018,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6675953,6675953,,"Little U, 157 Symonds Street, Eden Terrace, Auckland, 1010
, New Zealand","Little U, 157 Symonds Street, Eden Terrace, Auckland, 1010
, New Zealand",,,,,,,,,,,,,,,
881,2221194,9429032341768,06 Apr 2009,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco2221194,2221194,,"Denise Maffey & Associates Ltd, 72 Access Rd, Kumeu 0810
, New Zealand","Denise Maffey & Associates Ltd, 72 Access Rd, Kumeu 0810
, New Zealand",,,,,,,,,,,,,,,
882,1178858,9429036679508,08 Jan 2002,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1178858,1178858,,"Garty Honiss, 189 Collingwood Street, Hamilton
, New Zealand","Garty Honiss, 189 Collingwood Street, Hamilton
, New Zealand",,,,,,,,,,,,,,,
883,1538723,9429035264811,10 Sep 2004,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1538723,1538723,,"134 O'brien Road, Albany
, New Zealand","134 O'brien Road, Albany
, New Zealand",,,,,,,,,,,,,,,
884,2277565,9429032171778,09 Jul 2009,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2277565,2277565,,"46/10 Carlos Drive Flatbush, Manukau
, New Zealand","46/10 Carlos Drive Flatbush, Manukau
, New Zealand",,,,,,,,,,,,,,,
885,1472674,9429035597292,24 Dec 2003,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco1472674,1472674,,"Lincoln Accountancy Ltd, 289 Rattletrack Road, Rd 4, Christchurch, 7674
, New Zealand","Lincoln Accountancy Ltd, 289 Rattletrack Road, Rd 4, Christchurch, 7674
, New Zealand",,,,,,,,,,,,,,,
886,161320,9429040232614,20 Dec 1962,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco161320,161320,,"C/- Denton Donovan, Chartered Accountants, 115n King Street, Hastings
, New Zealand","-
, New Zealand",,,,,,,,,,,,,,,
887,2089069,9429032930900,29 Jan 2008,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2089069,2089069,,"O'Fee and Associates Ltd, 12 Victoria Avenue, Palmerston North, Palmerston North, 4410
, New Zealand","O'Fee and Associates Ltd, 12 Victoria Avenue, Palmerston North, Palmerston North, 4410
, New Zealand",,,,,,,,,,,,,,,
888,1495124,9429035468967,19 Apr 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1495124,1495124,,"Kendond Scott Macdonald, 119 Blenheim Road, Riccarton, Christchurch
, New Zealand","Kendond Scott Macdonald, 119 Blenheim Road, Riccarton, Christchurch
, New Zealand",,,,,,,,,,,,,,,
889,1646983,9429034706848,01 Jul 2005,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1646983,1646983,,"209 St Heliers Bay Road, St Heliers, Auckland
, New Zealand","209 St Heliers Bay Road, St Heliers, Auckland
, New Zealand",,,,,,,,,,,,,,,
890,448540,9429039282606,21 Sep 1989,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco448540,448540,,"Gerard Hulst & Associates, Chartered Accountants Ground Floor, 26 Hobson Street, Auckland 1
, New Zealand","Gerard Hulst & Associates Chtd Accts, Ground Floor, 26 Hobson Street, Auckland 1
, New Zealand",,,,,,,,,,,,,,,
891,6258993,9429046037831,11 Apr 2017,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6258993,6258993,,"45 Havelock Street, Renwick, Renwick, 7204
, New Zealand","45 Havelock Street, Renwick, Renwick, 7204
, New Zealand",,,,,,,,,,,,,,,
892,1757010,9429034347539,23 Jan 2006,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1757010,1757010,,"27 Gambia Street, Papanui, Christchurch, 8053
, New Zealand","27 Gambia Street, Papanui, Christchurch, 8053
, New Zealand",,,,,,,,,,,,,,,
893,2219764,9429032344660,06 Apr 2009,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2219764,2219764,,"39 George Street, Timaru 7910
, New Zealand","39 George Street, Timaru 7910
, New Zealand",,,,,,,,,,,,,,,
894,2084587,9429032950885,11 Feb 2008,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2084587,2084587,,"Unit 15, 44 William Pickering Drive, North Harbour, Albany, Auckland
, New Zealand","Unit 15, 44 William Pickering Drive, North Harbour, Albany, Auckland
, New Zealand",,,,,,,,,,,,,,,
895,1962968,9429033263656,02 Jul 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1962968,1962968,,"119 Tiverton Road, New Windsor, Auckland
, New Zealand","119 Tiverton Road, New Windsor, Auckland
, New Zealand",,,,,,,,,,,,,,,
896,119303,9429032011074,28 May 1965,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco119303,119303,,"55 Camerons Road, Rd 1, Havelock, 7178
, New Zealand","55 Camerons Road, Rd 1, Havelock, 7178
, New Zealand",,,,,,,,,,,,,,,
897,942797,9429037677275,25 Jan 1999,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco942797,942797,,"19 Westbourne Road, Remuera, Auckland
, New Zealand","31 Wairiki Road, Mt Eden, Auckland
, New Zealand",,,,,,,,,,,,,,,
898,1537828,9429035269557,20 Jul 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1537828,1537828,,"16 Main Street, Gore
, New Zealand","16 Main Street, Gore
, New Zealand",,,,,,,,,,,,,,,
899,1285197,9429036073382,11 Apr 2003,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1285197,1285197,,"42 Cummer Road, Grey Lynn
, New Zealand","42 Cummer Road, Grey Lynn
, New Zealand",,,,,,,,,,,,,,,
900,465714,9429039231796,23 Nov 1990,Removed,NZ Limited Company,No,Not specified,Showing 2 of 4 directors,httpsapp.companiesoffice.govt.nzco465714,465714,,"3rd Floor Customhouse, 50 Anzac Avenue, Auckland
, New Zealand","-
, New Zealand",,,,,,,,,,,,,,,
901,1546594,9429035227984,16 Aug 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1546594,1546594,,"6 Windrush Close, Mangere, Auckland
, New Zealand","6 Windrush Close, Mangere, Auckland
, New Zealand",,,,,,,,,,,,,,,
902,8162376,9429049024647,23 Feb 2021,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco8162376,8162376,,"13 Morus Road, Massey, Auckland, 0614
, New Zealand","13 Morus Road, Massey, Auckland, 0614
, New Zealand",,,,,,,,,,,,,,,
903,1788637,9429034237281,24 Mar 2006,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1788637,1788637,,"26 Elmslie Grove, Milns Estate, Halswell, Christchurch
, New Zealand","26 Elmslie Grove, Milns Estate, Halswell, Christchurch
, New Zealand",,,,,,,,,,,,,,,
904,4629739,9429030074583,23 Sep 2013,Removed,NZ Limited Company,No,No,Showing 2 of 4 directors,httpsapp.companiesoffice.govt.nzco4629739,4629739,,"Collins & Co-chartered Accountants Ltd, 369 High Street, Rangiora, 7400
, New Zealand","Collins & Co-chartered Accountants Ltd, 369 High Street, Rangiora, 7400
, New Zealand",,,,,,,,,,,,,,,
905,1473330,9429035594307,05 Feb 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1473330,1473330,,"14 Solander Place, Whitby
, New Zealand","14 Solander Place, Whitby
, New Zealand",,,,,,,,,,,,,,,
906,49574,9429040728001,22 Apr 1952,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco49574,49574,,"Airfield Rd, Takanini
, New Zealand",,,,,,,,,,,,,,,,
907,601373,9429038805561,20 Jan 1994,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco601373,601373,,"7th Floor, 234 Wakefield Street, Wellington
, New Zealand","7th Floor, 234 Wakefield Street, Wellington
, New Zealand",,,,,,,,,,,,,,,
908,1623908,9429034817964,18 Apr 2005,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1623908,1623908,,"82 Stafford Street, Hokitika, 7810
, New Zealand","82 Stafford Street, Hokitika, 7810
, New Zealand",,,,,,,,,,,,,,,
909,3272708,9429031217965,15 Feb 2011,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3272708,3272708,,"86b Somerfield Street, Somerfield, Christchurch, 8024
, New Zealand","86b Somerfield Street, Somerfield, Christchurch, 8024
, New Zealand",,,,,,,,,,,,,,,
910,323104,9429039675743,17 Oct 1986,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco323104,323104,,"613-617 Great South Road, Manukau, Auckland
, New Zealand","Level 8, Westpac Tower, 120 Albert Street, Auckland
, New Zealand",,,,,,,,,,,,,,,
911,1105797,9429037058159,10 Jan 2001,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1105797,1105797,,"733 Mount Eden Rd, Mount Eden, Auckland
, New Zealand","733 Mount Eden Rd, Mount Eden, Auckland
, New Zealand",,,,,,,,,,,,,,,
912,1612723,9429034879351,18 Mar 2005,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1612723,1612723,,"127 Rockinghorse Road, Christchurch
, New Zealand","127 Rockinghorse Road, Christchurch
, New Zealand",,,,,,,,,,,,,,,
913,8367785,9429050553839,06 May 2022,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8367785,8367785,,"PKF Francis Aickin Limited, 2 Redan Road, Kaitaia, Kaitaia, 0410
, New Zealand","PKF Francis Aickin Limited, 2 Redan Road, Kaitaia, Kaitaia, 0410
, New Zealand",,,,,,,,,,,,,,,
914,1584958,9429035042938,03 Dec 2004,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1584958,1584958,,"28 Brandon Street, Level 7, The Bayleys Building, Wellington
, New Zealand","28 Brandon Street, Level 7, The Bayleys Building, Wellington
, New Zealand",,,,,,,,,,,,,,,
915,2128024,9429032758764,12 May 2008,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2128024,2128024,,"DRK CHARTERED ACCOUNTANTS LIMITED, 83b Ingram Road, Rd 3, Drury, 2579
, New Zealand","39 Nandina Lane, Pukekohe, Pukekohe, 2120
, New Zealand",,,,,,,,,,,,,,,
916,7143338,9429047150966,27 Nov 2018,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7143338,7143338,,"CHAVDA CONSULTANCY SERVICES NZ, 10 Kekerenga Street, Strathmore Park, Wellington, 6022
, New Zealand","CHAVDA CONSULTANCY SERVICES NZ, 10 Kekerenga Street, Strathmore Park, Wellington, 6022
, New Zealand",,,,,,,,,,,,,,,
917,5784868,9429041941775,28 Aug 2015,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco5784868,5784868,,"Flat 3, 45 Titirangi Road, New Lynn, Auckland, 0600
, New Zealand","Flat 3, 45 Titirangi Road, New Lynn, Auckland, 0600
, New Zealand",,,,,,,,,,,,,,,
918,4486779,9429030182820,12 Jun 2013,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco4486779,4486779,,"161 Cashel Street, Christchurch Central, Christchurch 8011
, New Zealand","161 Cashel Street, Christchurch Central, Christchurch 8011
, New Zealand",,,,,,,,,,,,,,,
919,2238858,9429032271935,08 May 2009,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2238858,2238858,,"31b Elsie Morton Place, Papakura, 2110
, New Zealand","31b Elsie Morton Place, Papakura, 2110
, New Zealand",,,,,,,,,,,,,,,
920,1963693,9429033258256,11 Jul 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1963693,1963693,,"106a Maxwells Road, Tauranga
, New Zealand","106a Maxwells Road, Tauranga
, New Zealand",,,,,,,,,,,,,,,
921,847155,9429038136856,01 Apr 1997,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco847155,847155,,"Shop 10, 18 Clearwater Cove, Westpark Village, West Harbour, Auckland
, New Zealand","Shop 10, 18 Clearwater Cove, Westpark Village, West Harbour, Auckland
, New Zealand",,,,,,,,,,,,,,,
922,1863297,9429033883915,13 Sep 2006,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1863297,1863297,,"4th Floor, Hsbc House, 141 Cambridge Terrace, Christchurch
, New Zealand","4th Floor, Hsbc House, 141 Cambridge Terrace, Christchurch
, New Zealand",,,,,,,,,,,,,,,
923,1576563,9429035080770,15 Nov 2004,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1576563,1576563,,"18 Tutere Street, Waikanae, Kapiti Coast
, New Zealand","18 Tutere Street, Waikanae, Kapiti Coast
, New Zealand",,,,,,,,,,,,,,,
924,1569483,9429035116448,26 Oct 2004,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1569483,1569483,,"Level 4, 143 Nelson Street, Auckland, 1010
, New Zealand","Level 4, 143 Nelson Street, Auckland, 1010
, New Zealand",,,,,,,,,,,,,,,
925,1504266,9429035442028,15 Apr 2004,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1504266,1504266,,"220e Buchanans Road, Yaldhurst, Christchurch 8042
, New Zealand","220e Buchanans Road, Yaldhurst, Christchurch 8042
, New Zealand",,,,,,,,,,,,,,,
926,5854508,9429042083849,24 Nov 2015,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco5854508,5854508,,"21 Picton Street, Howick, Auckland, 2014
, New Zealand","21 Picton Street, Howick, Auckland, 2014
, New Zealand",,,,,,,,,,,,,,,
927,887999,9429037945626,09 Dec 1997,Removed,NZ Limited Company,Yes,No,Showing 2 of 4 directors,httpsapp.companiesoffice.govt.nzco887999,887999,,"71 Palliser Road, Oriental Bay, Wellington, 6011
, New Zealand","71 Palliser Road, Oriental Bay, Wellington, 6011
, New Zealand",,,,,,,,,,,,,,,
928,1058679,9429037166311,21 Aug 2000,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1058679,1058679,,"235/141 Bethlehem Road, Bethlehem, Tauranga, 3110
, New Zealand","235/141 Bethlehem Road, Bethlehem, Tauranga, 3110
, New Zealand",,,,,,,,,,,,,,,
929,181571,9429040135045,23 Jun 1958,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco181571,181571,,"Robert A Jane, 1088 Victoria Street, Hamilton
, New Zealand",,,,,,,,,,,,,,,,
930,395315,9429039444486,02 Jun 1988,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco395315,395315,,"Level 4, 203 Willis Street, Wellington
, New Zealand","Level 4, 203 Willis Street, Wellington
, New Zealand",,,,,,,,,,,,,,,
931,38591,9429040777566,11 Dec 1981,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco38591,38591,,"Level 4, Cnr Crowhurst & Kent Streets, Newmarket, Auckland
, New Zealand",,,,,,,,,,,,,,,,
932,2167412,9429032586695,22 Sep 2008,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2167412,2167412,,"1 Villanova Place, Albany 0632
, New Zealand","1 Villanova Place, Albany
, New Zealand",,,,,,,,,,,,,,,
933,1166873,9429036745210,16 Oct 2001,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1166873,1166873,,"27 A George Steet, Papakura Auckland
, New Zealand","27 A George Steet, Papakura Auckland
, New Zealand",,,,,,,,,,,,,,,
934,3837197,9429030659254,22 May 2012,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3837197,3837197,,"486 Seaforth Road, Rd 1, Katikati, 3177
, New Zealand","486 Seaforth Road, Rd 1, Katikati, 3177
, New Zealand",,,,,,,,,,,,,,,
935,6692193,9429046610669,26 Feb 2018,Removed,NZ Limited Company,No,No,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco6692193,6692193,,"ALARM 4 U 2018 Ltd, 24 Bateleur Close, Welcome Bay, Tauranga, 3112
, New Zealand","ALARM 4 U 2018 Ltd, 24 Bateleur Close, Welcome Bay, Tauranga, 3112
, New Zealand",,,,,,,,,,,,,,,
936,1068732,9429037144142,07 Sep 2000,Removed,Overseas ASIC Company,Not required,,Showing 2 of 9 directors,httpsapp.companiesoffice.govt.nzco1068732,1068732,,,,,Australia,"Level 14, 126 Vincent Street, Auckland
,","Care OF, Level 14, 126 Vincent Street, Auckland
, New Zealand",,,,,,,,,,,
937,1638181,9429034749616,20 May 2005,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1638181,1638181,,"355a, Hillsborough Road, Hillsborough, Auckland
, New Zealand","355a, Hillsborough Road, Hillsborough, Auckland
, New Zealand",,,,,,,,,,,,,,,
938,1905154,9429033630984,30 Jan 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1905154,1905154,,"60 Riro Street, Pt Chevalier, Auckland
, New Zealand","60 Riro Street, Pt Chevalier, Auckland
, New Zealand",,,,,,,,,,,,,,,
939,7697979,9429047652675,28 Aug 2019,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7697979,7697979,,"CHARTERED ACCOUNTING (WILLIAMS) LIMITED, Unit 9, 22a Kalmia Street, Ellerslie, Auckland, 1542
, New Zealand","CHARTERED ACCOUNTING (WILLIAMS) LIMITED, Unit 9, 22a Kalmia Street, Ellerslie, Auckland, 1542
, New Zealand",,,,,,,,,,,,,,,
940,4569760,9429030119802,30 Jul 2013,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco4569760,4569760,,"C/- Accounting North Limited, Suite 4, 2b/1 William Pickering Drive, Albany, Auckland, 0630
, New Zealand","C/- Accounting North Limited, Suite 4, 2b/1 William Pickering Drive, Albany, Auckland, 0630
, New Zealand",,,,,,,,,,,,,,,
941,173696,9429040157887,30 May 1983,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco173696,173696,,"Egmont Road, R D 6, Inglewood
, New Zealand",,,,,,,,,,,,,,,,
942,3804419,9429030683020,02 May 2012,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco3804419,3804419,,"Vida Stanbury, 5 Rothery Road, Manurewa, Auckland, 2102
, New Zealand","Vida Stanbury, 5 Rothery Road, Manurewa, Auckland, 2102
, New Zealand",,,,,,,,,,,,,,,
943,1915571,9429033566283,28 Mar 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1915571,1915571,,"13 Rawhiti Road, Manly, Whangaparaoa
, New Zealand","13 Rawhiti Road, Manly, Whangaparaoa
, New Zealand",,,,,,,,,,,,,,,
944,1768794,9429034304365,16 Feb 2006,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1768794,1768794,,"Kpmg, 11th Floor, Kpmg Centre, 85 Alexandra Street, Hamilton
, New Zealand","Kpmg, 11th Floor, Kpmg Centre, 85 Alexandra Street, Hamilton
, New Zealand",,,,,,,,,,,,,,,
